,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
47,47,c8f0f17e-8cfe-4a80-833b-52de32e505c4,Mahedi Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjXoyBxbY5NcPbo9t82SGXod7sEOrevN5OsSzm_mBBKtkuKDmMd9rw,"Worst transaction policy ever! I needed 1,000 taka in my card for a payment, so I sent exactly 1,000 taka. They charged me 15 taka for the transfer, and on top of that, they deducted money from my card and only sent 985 taka! This is just ridiculous!",1,114,1.1.84.01,2025-08-21 19:28:49,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:20:02,1.1.84.01
48,48,211a36e3-a436-40d8-8d98-f4ae34309e8c,Prakash Chakma,https://play-lh.googleusercontent.com/a-/ALV-UjVNa9hcMH8wpEAzm0gVXRgjWrbwmGdstYU-2ZBiQpy259kLDKIy,Veery bad service sometimes this App is not working properly! So maney times I didn’t get TRX ID when I cash out! 👎I called their hot line number 16167 but unfortunately I got always busy their hot line! And I send massage with messenger but no one respond! I really disappointed about their service!,1,115,1.1.93.02,2025-10-28 00:43:11,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 15:57:19,1.1.93.02
49,49,fdc03ed7-12de-40a0-bc13-d546af964202,SF sajan Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjXlGshwgw8awQmdxfq6zRRA4HTY5NqzDrT4zr7km8tM4VoWlG5yAg,"This app is incredibly useful. The application process is simple, the approval process is fast, and the funds arrived promptly. The entire process was incredibly smooth, resolving a pressing issue for me. I highly recommend it!",5,1284,1.1.84.01,2025-09-23 03:13:50,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2025-12-24 16:49:52,1.1.84.01
50,50,cfdb10c3-c1a7-465a-813b-36301c0eb484,Sarmina Lucky,https://play-lh.googleusercontent.com/a/ACg8ocLOjzdJSI2rVPV2dv0b0Xy7NDqYt50czKOwquGYaPf4sqkm=mo,It's really a bad app. Whenever I tried to open this app most of the time it shows wrong password or error whether I always put the correct password,1,108,1.1.93.02,2025-10-15 21:54:48,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 15:57:55,1.1.93.02
51,51,7026e47b-bc9f-485b-8d89-9b0c49fff182,Abul Khaer,https://play-lh.googleusercontent.com/a-/ALV-UjWEVDNuHwmPq4Xi1tnbxNKfOtSFeA_TYnjDWnm3xdb4BjPU_C0F,"Your apps are installed from abroad but cannot be used. It shows net connection failure. It would be better if you updated this thing. If it could be used from abroad, many expatriate customers would use it. Especially in Asian countries like Saudi Arabia, Malaysia, Dubai, Qatar, Singapore, etc.",3,16,,2025-11-15 19:56:43,,,
52,52,574e9b5a-3c83-4849-9f73-a9a3319c89f6,Firoz Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjUWmeLtIgpYd3-8ILiLY1vyIdu1_Enl-2lhe3831yZ_Wx4T18E,"They are fraud, A few days ago I made a payment, the money was deducted but the money has not arrived in my account. It has not arrived till now, they are telling me all sorts of nonsense.",1,91,1.1.87.01,2025-09-27 18:31:15,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:00:06,1.1.87.01
53,53,fc9f81eb-fb77-4587-b417-f49af168082a,Md. Al- Helal,https://play-lh.googleusercontent.com/a-/ALV-UjX_iaRTfl_RePwD-PXn2DNGX2lXPBmghIRW3nLyiHusIX8nITxUbw,I can't put otp for login in my moto 60 fusion. It's annoying.,1,24,1.1.99.06,2025-11-21 22:46:47,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:20:50,1.1.99.06
54,54,ceec16c3-b279-4cb5-94e2-50dca29aa4d9,Dipon _intern in,https://play-lh.googleusercontent.com/a-/ALV-UjUX_E8_paK0G7WDToppq0FPL62-mtM9f3ZP32lXa5LflxPGYnE,so irritating to use..i used my correct pin number..it shows wrong..unnecessary haphazardss...make it user friendly.. don’t you have qualified prpgrammer!!!😡😡😡😡..bkash app is thousand time better than you,1,5,1.1.100.09,2026-01-10 01:57:03,,,1.1.100.09
55,55,dc45a357-7555-4275-99c2-fa80eb6bc5ff,S Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocLZG8Erb3UiWUH9OTJNbfDnxxGgOI6Nbra3_jjFVEqruvTo=mo,"Very Bad app,personal information Hacky by nagad,don't use this app,please use other app Upay,bKash,Rocket",1,26,1.1.99.06,2025-12-16 09:00:32,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:20:24,1.1.99.06
56,56,3d5fc844-4414-412e-9971-606ee415d02b,Raktim Dutta,https://play-lh.googleusercontent.com/a-/ALV-UjXpVrpankA1gb95vG28uKR_rralj0qxuTi9S4ddnQ5kE03olFZq,"I’m unable to log in. It keeps showing ‘Unable to connect to the server,’ even though my Wi-Fi connection is working properly.",1,34,1.1.93.02,2025-11-14 11:22:12,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 15:59:19,1.1.93.02
57,57,9bc3514c-d37e-412a-8b81-9f448b5fd4a4,Md Sabbir Hossen,https://play-lh.googleusercontent.com/a-/ALV-UjUFs1bW0PxRKQWlPoPY7GeHC8zCzvrp8facD-lsCsqhuQXkLu78,"When I try to log in with my number, a verification code is coming and I can't put that code in place. There is no keyboard on the phone and there is no copy paste option.",1,67,1.1.84.01,2025-09-09 04:37:08,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:21:14,1.1.84.01
58,58,4371163d-b33a-4834-b3e0-a89638bacb6a,Iam debdulal,https://play-lh.googleusercontent.com/a-/ALV-UjXouglpi3UU5Dt6BKM5EooVZgzavg6xaPIig4HkRM6MqQ3afKun,"I can't create an account. I tried again and again but it shows me everytime- (Cannot connect with the server or your internet may have problem.) What is the solution of it? It irritated me a lot. please, Give me a solution. I wrote a mail yesterday. But, there is no response. How disgusting!",1,5,,2025-12-03 15:32:46,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:21:03,
59,59,ace8c40e-bfd0-4ca3-8cb9-22fcde17f0ed,Riaz hossain,https://play-lh.googleusercontent.com/a-/ALV-UjWgOsvbZGD5FaoJA0QLq9CVAm0g4KwFxiAjZQmQ1iVbuiZM9ozx,"This app is a really bad banking app, but it's stealing people's data without permission, so this app should be removed from the Google Play Store",1,20,1.1.93.02,2025-11-14 11:46:05,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 15:59:12,1.1.93.02
60,60,7d3dfc59-14b7-43a2-85fa-0a933b779f22,Afsana Wasima,https://play-lh.googleusercontent.com/a-/ALV-UjVbgMc7Ofd2ZiU0vPFOoRVeUQxliKLP0jLNrVskpI9CiHSyBcN3,My app is not working. I have a account on this but when I tried to log in at first it showed error then told me to check the data. Now what should I do?,2,34,1.1.93.02,2025-11-14 12:48:03,,,1.1.93.02
61,61,6985a693-7839-48e1-9489-76e7ada9a329,নীল আহমেদ,https://play-lh.googleusercontent.com/a-/ALV-UjXxQ0hA35XsAE8uLA37j0cflMPLmcbWjNi0dAjprsGE8jB3Dxqx,"Nagad is one of the most corrupt modern platforms in Bangladesh where the CEO of Nagad is also involved in stealing money. In addition, this app is very weak in nature, with thousands of errors in the app, including stealing customer information.So everyone, to keep yourself safe, refrain from using such bad apps.",1,21,1.1.93.02,2025-11-14 01:12:01,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 15:59:06,1.1.93.02
62,62,8f87e12d-e8c6-490f-a3ad-70d7dc5f5dba,Rudro Das,https://play-lh.googleusercontent.com/a/ACg8ocIctBtN9RGayVgZUcu7pXfKO9wMeaE-H99F9D3aAYC3v3QuFw=mo,"When I give information and KYC it says ""YOUR ACCOUNT IS RESTRICTED. PLEASE UPDATE YOUR KYC. IF YOU ALREADY SUBMITTED KYC THEN WAIT FOR CONFIRMATION SMS"". But the SMS never came.My friend told me that's a nice app but he was very wrong. This is the worst MFS app in Bangladesh. I am requesting Nagad that please try to correct this problem.",4,20,1.1.100.09,2025-12-27 09:25:31,,,1.1.100.09
63,63,d33a1160-98bf-4e9e-b09c-0391e05a6c15,Nadim Bhuiyan,https://play-lh.googleusercontent.com/a-/ALV-UjWfYcIY-iso6ZLpdbCEhNbls_wBw8ArKwjur-Tp54U2yQXZHBEf,free postage no pay 😞 apps is not working properly yet!!!!,5,12,1.1.100.09,2025-12-25 16:38:17,,,1.1.100.09
64,64,5e5f5a51-bf34-4ab4-aa25-5adea70c99a0,Windows RAJ,https://play-lh.googleusercontent.com/a/ACg8ocLRFvgqn8An7Jbp8i6dMx4PtAvob8MLLRkMfoMbTeuvTkvjdw=mo,"Very frustrating because I was circled for 3 days for registration. It takes my everything NID, information, photo and finally the signature and then when I try to continue it says ""App cannot connect to the internet"". First I thought it would be my WiFi problem but then I tried it with mobile data and same problem occurs. It repeatedly happened for 3 days which is very annoying if you are a new user. I contacted the customer care they also said try again later 😡",1,98,,2025-08-12 18:23:00,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:22:28,
65,65,76b0c0c5-8a79-4f0d-afba-e845975a0845,pappu Khan,https://play-lh.googleusercontent.com/a-/ALV-UjVnrJ8SZJ6kHYCTj8PV8KHFJJNtWdlNnBLPAzgS_wKn7nCkH1sm,"Nagad is acting like a spy app. It is collecting people's personal information without any valid reason. The app has access to the microphone, call logs, SMS, contacts, gallery, camera, and many other permissions that it does not actually need. Google is also sending warnings about this issue.",1,17,1.1.75.01,2025-11-15 09:35:29,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:22:45,1.1.75.01
66,66,611f86d0-3428-474b-84cb-d7cc1cdae496,Kazi sakhawat,https://play-lh.googleusercontent.com/a-/ALV-UjXukKEPgpUZXGcsK2YoS8koEzuhMEg2hUQ1QBNGK2Zq89b_nbtB,"Experience Not good.Many many time Balance,Data,Staitmant not show.",1,25,1.1.99.06,2025-11-30 21:23:23,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:21:22,1.1.99.06
67,67,5def9d68-c797-4785-8ab4-4bee7e9ab2cf,Abdullah Al- Mamun,https://play-lh.googleusercontent.com/a-/ALV-UjVTU2ofrYFNoD16F22k5p_mNorIqtE6DEd1ERN6sgCwq-pk2UgV,Worst app. Security issue from play store. This app is harmful and is trying to spy personal data.,1,15,1.1.98.01,2025-11-15 14:57:37,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 16:24:32,1.1.98.01
68,68,75394e42-8bb9-473b-96e8-142f86533fbf,Gadgetoo,https://play-lh.googleusercontent.com/a-/ALV-UjUxt9-ugU_uG8vJ_-VB5EC9W7aRnkaHPBMlWu7VVhSzaMsLN2-UOw,"very useful apps,but didn’t found any merchant apps",5,10,1.1.100.09,2025-12-23 13:53:53,,,1.1.100.09
69,69,901efccd-7cb2-41f6-97cb-5aecb9c49bed,Ali Hasan,https://play-lh.googleusercontent.com/a/ACg8ocK7rD-1qFQpuBeo4U3Na7qJhf4MIAZetQTyZekPPVQbS0N5Ew=mo,A very useful app. It has been very useful to me. I can easily cash out and cash in from here. I can also send money. So you download Nagadap.,5,137,1.1.93.02,2025-10-25 16:01:35,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2025-12-24 16:36:52,1.1.93.02
70,70,0ddbf913-b51e-4fe0-a1d1-fe0ee5ae7104,Md Rakib Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjXJsj1DpFXVz9wl9tMhSKpK77cq3lY0HUZqA2c5SKll-pGUxcDvvA,Worst app ever.. Can't login to app after uninstallation!😡,1,11,1.1.100.09,2026-01-17 04:55:40,,,1.1.100.09
71,71,90cbc421-0b81-4c59-aed7-870ddacac90e,M Nazrul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjWjzEqlpqsR8k2Neso_UgMxfkWvwimwI8bLXCJUOkRxXMCDETcbWA,Updating my rating as this app has become more stable and usable.,3,320,1.1.98.01,2025-11-17 11:49:03,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-19 19:36:14,1.1.98.01
72,72,524b2c19-ddea-457f-be5c-b9f4ec77234e,MD Rafi Islam,https://play-lh.googleusercontent.com/a-/ALV-UjV9S_7wakOd2fDHxG3BL4NkJ-TiX13KL32QzFUG6qxOMGvnmauc,scammer... I tried to buy a data package from the app and the payment was successful but I didn't get my package.. as I got in touch with them and told them my consequences they didn't refund my money yet .. I think I'll move on ..,1,53,1.1.93.02,2025-10-18 12:11:11,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 15:59:26,1.1.93.02
